SetsPlayed,AttackKills,AttackErrors,AttackTotalAttempts,AttackPCT,Assists,AssistErrors,AssistTotalAttempts,AssistPCT,ServeAces,ServeErrors,ServeTotalAttempts,ServePCT,BlockingDig,BallHandlingErrors,BlockSolos,BlockAssists,BlockErrors,ReceptO,ReceptErrors,ReceptPCT,TotalTeamBlocks,winrate,Set_win_ratio,SetsPlayed.1,AttackKills.1,AttackErrors.1,AttackTotalAttempts.1,AttackPCT.1,Assists.1,AssistErrors.1,AssistTotalAttempts.1,AssistPCT.1,ServeAces.1,ServeErrors.1,ServeTotalAttempts.1,ServePCT.1,BlockingDig.1,BallHandlingErrors.1,BlockSolos.1,BlockAssists.1,BlockErrors.1,ReceptO.1,ReceptErrors.1,ReceptPCT.1,TotalTeamBlocks.1,winrate.1,Set_win_ratio.1,winner
4.0,61.368421052631575,22.36842105263158,180.0526315789474,0.21642105263157896,59.89473684210528,0.0,175.5789473684211,0.3412631578947369,3.0526315789473686,5.789473684210527,93.26315789473685,0.9347368421052632,81.21052631578948,0.5263157894736842,1.5263157894736843,23.263157894736853,2.368421052631579,85.57894736842105,2.9473684210526314,0.965315789473684,12.894736842105265,0.486842105263158,0.4736842105263158,4.0,59.0,20.0,181.0,0.215,58.0,0.0,177.0,0.32799999999999996,4.0,11.0,89.0,0.8759999999999999,76.0,1.0,2.0,19.0,0.0,96.0,2.0,0.98,11.0,0.25,0.0,1.0
4.552486187845304,68.95783658040128,23.21168944460599,190.7243384704856,0.2389566734515848,66.93166618202966,0.0,185.11660366385576,0.3610072695551032,2.1512067461471363,4.800814190171561,99.8348357080547,0.949828438499564,86.73538819424252,0.4972375690607735,1.4681593486478628,20.529805175923237,2.135795289328293,93.13928467577786,2.1913346903169533,0.9754640883977901,11.615295143937189,0.4970194824076766,0.5027624309392266,4.0,64.0,25.0,179.0,0.218,62.0,0.0,174.0,0.35600000000000004,2.0,0.0,98.0,1.0,87.0,0.0,1.0,28.0,5.0,74.0,4.0,0.9490000000000001,15.0,0.75,1.0,1.0
3.9229552735087783,58.83746977435072,19.66844090071901,159.91151807990033,0.2452914830362879,57.22740999532609,0.0,155.5319522194644,0.3692850292065673,2.7301535132181862,3.8998503923732133,85.6880179443784,0.9549774094617752,71.5404527498138,0.487686716080579,1.8758982326665368,17.07098145591057,2.0593884654867374,78.97572344144496,2.6899835452952563,0.9639005994976084,10.341376432850506,0.5088990927503261,0.5123132839194211,5.0,73.0,26.0,202.0,0.233,70.0,0.0,196.0,0.35700000000000004,3.0,4.0,102.0,0.961,87.0,1.0,3.0,12.0,3.0,104.0,0.0,1.0,9.0,0.4,0.0,1.0
4.526315789473684,68.47368421052633,21.05263157894737,189.4210526315789,0.2486842105263158,66.94736842105263,0.0,183.84210526315792,0.3632631578947369,1.8947368421052635,7.315789473684211,99.0,0.9217894736842104,86.0,0.4736842105263158,0.9473684210526316,21.63157894736842,0.5263157894736842,95.47368421052632,2.526315789473684,0.9742105263157896,11.526315789473687,0.4342105263157895,0.5263157894736842,4.282264696296064,61.314729675178135,21.49975991724726,175.6907879000259,0.2302697284909619,58.71422886819212,0.0,170.94621674021613,0.3478742241337852,3.856112972880806,4.073726992962074,91.88481056551632,0.9554414603591128,81.56149820627536,0.641039649358907,1.9524159267458507,16.94195205161059,1.5479450270106487,83.74210843944559,3.7591109723462983,0.9565417362712338,10.297723946675662,0.5076861202319888,0.5169846147049759,0.0
3.0,34.0,15.0,110.0,0.17300000000000001,33.0,0.0,109.0,0.303,2.0,1.0,56.0,0.982,44.0,1.0,3.0,12.0,3.0,64.0,5.0,0.9279999999999999,9.0,0.0,0.0,4.199923966926557,60.67019606209107,20.524889095568227,166.32329559416448,0.2460818130599088,58.53658468737571,0.0,164.02216960544374,0.3619132149757047,3.913440316932459,4.819889720036274,91.3042770307349,0.947390325879492,74.59614508655234,0.8685808145009941,1.6592289084763645,15.531019347422035,2.5703132178781725,82.29735263612298,3.814028416288573,0.9555085601367944,9.33572976677384,0.5092823166730858,0.5197066545009974,0.0
3.4736842105263164,58.21052631578947,19.21052631578948,147.42105263157896,0.27589473684210525,56.73684210526318,0.0,142.94736842105266,0.4065263157894737,3.5789473684210527,2.1052631578947367,84.84210526315789,0.9710526315789474,69.63157894736842,0.0,1.5263157894736843,19.57894736842105,2.8947368421052637,62.94736842105264,2.9473684210526314,0.9568947368421052,11.31578947368421,0.8815789473684211,1.0,4.411769986254704,63.21024312487607,21.542588553626675,176.96834611596103,0.2400816434594656,60.73574001723668,0.0,166.7895462965457,0.36758023913758814,4.2011421528893225,4.867579744825319,94.763431901725,0.9485969503532062,79.81755904383941,0.7779550738088857,1.8470104773116915,16.40773648667641,2.5586634750001602,85.56323817389159,4.128052769799612,0.9539385032806832,9.985437869343514,0.5054309316058503,0.5075207232235208,0.0
5.0,67.21052631578948,22.315789473684216,197.26315789473685,0.2277368421052632,62.631578947368425,0.0,191.78947368421046,0.32594736842105265,5.63157894736842,3.4736842105263164,105.68421052631581,0.9667894736842104,95.42105263157896,0.4736842105263158,3.5263157894736845,16.210526315789476,1.947368421052632,96.10526315789477,2.1052631578947367,0.9773684210526316,11.631578947368427,0.5052631578947369,0.5263157894736842,4.310326724389972,63.13251529737168,21.771972393384146,170.37631509979303,0.2472059422504524,61.137965763026436,0.1296626569137457,162.71812098074824,0.3792106612237287,3.412511819155108,4.5241809677942335,94.06966918313566,0.951963744234768,73.83319147765098,0.8326578504687828,1.8976670961873563,15.581176035211469,2.7062895182809448,85.93016371546135,3.3574286669122357,0.9625762202386816,9.638936208323763,0.5008514060420971,0.4991847921631917,0.0
4.471169055417473,65.0164307225691,23.24899243412416,177.23591247278782,0.2398668679355705,62.67692441284331,0.09942334690600467,171.24098119964364,0.3700047643068792,3.6722678996488254,4.757894098957942,97.71121847376308,0.951468945654251,77.50534200287085,0.7489397203517324,2.5966294907488208,16.439870385174792,2.9098066440994437,89.06417036976595,3.6177564917049985,0.9612021136724452,10.778747699138806,0.4994253964349434,0.493237667433146,5.0,71.0,32.0,223.0,0.175,68.0,0.0,217.0,0.313,4.0,6.0,99.0,0.9390000000000001,100.0,2.0,0.0,13.0,0.0,98.0,8.0,0.925,6.0,0.4,0.0,1.0
4.0,57.0,25.0,142.0,0.225,56.0,0.0,153.0,0.366,3.0,4.0,82.0,0.951,64.0,3.0,2.0,10.0,4.0,83.0,5.0,0.943,7.0,0.25,0.0,4.142282885100148,59.600390268586686,21.122510313241023,166.65258903068562,0.23306057496696464,57.54857034019508,0.18309097278657355,162.06844652496667,0.3559197782420009,3.651405693490764,4.823783930371771,90.29259073958198,0.9449516321928362,75.05093346848723,0.6991711830256852,2.251462116326152,16.38859953197994,3.0240978836365078,81.4725105941976,3.573782497686253,0.9573329751373406,10.416399047599247,0.5054368594631197,0.5006324238951181,0.0
4.332103321033212,65.7158671586716,17.71217712177122,173.02952029520299,0.2816420664206642,64.38376383763838,0.0,168.40221402214019,0.3853062730627307,3.0405904059040587,7.937269372693727,98.2619926199262,0.9163321033210332,73.45387453874541,0.2988929889298893,0.5977859778597786,18.81549815498155,2.5461254612546127,87.91881918819188,2.701107011070111,0.9697047970479706,9.85608856088561,0.5507380073800738,0.7011070110701106,3.8952109586728407,57.04572893956028,19.126574106993466,153.34011051227859,0.2580354243615368,55.005117486496495,0.2459453077255163,150.73791336944745,0.3700647143926088,3.1917559313649058,4.975739196505038,85.55046695349452,0.9393497659146292,67.44676698780336,0.7528554065513472,2.1059994498684294,14.5969418770452,2.7001326800952743,76.97607156677559,3.1195383377995336,0.9615413499980772,9.381458635558944,0.5099529014407589,0.506187649044164,0.0
